code_site,code_station,date_obs_elab,resultat_obs_elab,date_prod,code_statut,libelle_statut,code_methode,libelle_methode,code_qualification,libelle_qualification,longitude,latitude,grandeur_hydro_elab,code_station_id,nom_station,type_donnee,saison
O2034010,O203401001,2020-01-01,1055.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-04,1146.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-07,990.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-10,618.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-13,460.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-16,420.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-19,483.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-22,7083.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-25,2294.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-28,1394.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-01-31,1386.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,8.0,Calculée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-03,1160.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-06,1063.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-09,730.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-12,631.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-15,563.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-18,516.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-21,471.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-24,642.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-02-27,2366.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2020-03-01,1342.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,4.0,Reconstituée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-04,14839.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,8.0,Calculée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-07,9454.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-10,2770.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-13,2101.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-16,1049.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-19,910.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-22,713.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-25,470.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-28,438.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-03-31,426.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-03,339.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-06,328.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-09,306.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-12,259.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-15,280.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-18,328.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-21,1680.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-24,535.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-27,721.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-04-30,779.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-03,733.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-06,357.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-09,307.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-12,1665.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-15,2527.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-18,600.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-21,372.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-24,265.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-27,214.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-05-30,211.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Printemps
O2034010,O203401001,2020-06-02,231.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-05,398.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-08,359.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-11,370.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-14,874.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-17,759.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-20,402.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-23,284.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-26,322.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-06-29,284.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-02,265.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-05,250.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-08,174.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-11,156.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-14,146.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-17,158.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-20,140.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-23,138.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-26,122.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-07-29,141.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-02,127.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-05,125.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-08,113.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-11,154.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-14,165.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-17,131.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-20,123.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-23,105.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-26,132.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-08-29,190.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Été
O2034010,O203401001,2020-09-01,258.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-04,132.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-07,124.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-10,127.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-13,112.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-16,104.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-19,112.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-22,159.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,12.0,Douteuse,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-25,418.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-09-28,624.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-01,236.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-04,944.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-07,2372.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-10,321.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-13,442.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-16,613.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-19,348.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-22,448.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2020-10-25,495.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Automne
O2034010,O203401001,2021-01-01,2843.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-04,1283.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-07,857.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-10,770.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-13,672.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-16,613.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-19,560.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-22,1523.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-25,9729.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-28,6164.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-01-31,13084.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-03,5147.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-06,1891.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-09,2648.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-12,2007.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-15,1540.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
O2034010,O203401001,2021-02-18,1232.0,2025-04-24T14:03:08Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,1.355595167,43.691837186,QmnJ,O203401001,L'Aussonnelle à Seilh,QmnJ,Hiver
